,Código Ponto,Data Coleta,Coliformes Termotolerantes,pH,"DBO (5, 20)",Nitrogênio Total,Fósforo Total,Temperatura da Água,Turbidez,Sólido Total,Oxigênio Dissolvido,q1,q2,q3,q4,q5,q6,q7,q8,q9,WQI
577,BITQ00100,2019-05-22,5.0,7.23,3.0,1.351,0.04,23.1,7.24,106.0,7.7,76.58450485474337,92.43573450000002,69.05834354704467,89.5220099859,89.28164110839506,94,82.81796440000001,85.121232,98.42679755571258,86.43861317489889
578,BILL02900,2019-05-22,3.75,7.18,3.0,0.9610000000000001,0.03,23.0,3.91,100.0,7.4,80.76995253112142,92.31848200000013,69.05834354704467,92.4320960739,91.82543522846287,94,90.307425775,85.47,95.63606001702426,87.85040171245117
579,RGDE02030,2019-05-29,53.75,5.91,3.0,0.9159999999999999,0.05,21.3,3.28,100.0,5.72,46.431322666584876,56.24906161000001,69.05834354704467,92.7738632304,86.80831644495646,94,91.8185296,85.47,75.34486622831756,72.86974284799203
580,RGDE02200,2019-07-10,11.25,7.33,3.0,1.1199999999999999,0.04,19.5,3.15,100.0,9.17,64.88305358424546,92.52481449999993,69.05834354704467,91.23444096,89.28164110839506,94,92.134074375,85.47,95.4380761366212,84.79077042431193
581,RGDE02900,2019-07-10,6.25,7.35,3.0,1.4200000000000002,0.02,19.7,1.76,100.0,8.04,73.33801941897349,92.51936250000017,69.05834354704467,89.01683676,94.44170660639645,94,95.5877344,85.47,96.91454285109133,87.11815781673934
582,RGDE02030,2019-07-17,550.0,6.08,3.0,1.2,0.03,15.1,2.87,100.0,3.63,25.148819799101673,63.98656384000003,69.05834354704467,90.63769599999999,91.82543522846287,94,92.81804297500001,85.47,29.581600108117485,57.82281806788282
583,BILL02100,2019-07-24,130.0,7.04,5.0,3.27,0.23,19.7,13.7,108.0,7.7,37.48203354330077,91.73228799999998,53.96880022441068,76.55832810999999,52.35357908966519,94,70.6762975,84.987568,94.08183765185213,69.21231923568706
584,BILL02030,2019-07-24,3375.0,6.97,5.0,3.3099999999999996,0.04,19.9,16.5,128.0,6.65,13.656086496047074,91.03368896999984,53.96880022441068,76.31208099,89.28164110839506,94,66.3924375,83.17220800000001,85.64690096167251,61.262474152891514
585,BIRP00500,2019-07-25,1.25,8.11,7.0,0.94,0.01,19.3,4.12,100.0,9.34,96.75351456423012,86.24000000000001,43.283734664856375,92.59143324,97.1325202492914,94,89.81038360000001,85.47,94.58859685263499,85.73885513601267
586,BILL02500,2019-07-25,2.5,7.89,4.0,2.0,0.09,20.0,9.32,100.0,9.52,86.66900970948674,89.44039050000015,61.04912732152012,84.88560000000001,77.58147101163756,94,78.56465560000001,85.47,92.44196411347771,83.74609845010333
587,BITQ00100,2019-07-25,1.25,8.87,9.0,2.4,0.11,20.5,27.9,134.0,12.21,96.75351456423012,52.27470203899245,35.355694315978425,82.156384,73.34260784157883,94,54.05668171769108,82.457872,50.0,65.30627464090443
588,BILL02900,2019-07-25,2.5,7.73,5.0,1.51,0.04,18.9,6.97,100.0,9.16,86.66900970948674,90.94213450000018,53.96880022441068,88.36229259000001,89.28164110839506,94,83.39402897500001,85.47,96.21352972274347,85.3782808872555
589,RGDE02200,2019-09-12,61.25,8.22,3.0,1.58,0.04,23.9,4.26,100.0,9.67,45.040876364041075,84.47999999999999,69.05834354704467,87.85662875999999,89.28164110839506,94,89.4808719,85.47,85.33034653870337,77.43025221069725
590,RGDE02900,2019-09-12,2.5,8.11,8.0,2.16,0.08,25.0,2.19,100.0,8.73,86.66900970948674,86.24000000000001,39.0713132937054,83.78216704,79.79190629637895,94,94.503752775,85.47,91.82543293560359,80.95785301956595
591,RGDE02030,2019-09-19,38.75,6.52,4.0,1.03,0.06,22.2,4.22,100.0,5.7,50.01642072870603,80.62351631999991,61.04912732152012,91.91045931000001,84.40350905802433,94,89.5748671,85.47,76.65042403722177,75.78496259834154
592,BIRP00500,2019-09-25,10.0,8.03,3.0,0.8799999999999999,0.02,19.1,5.12,100.0,8.03,66.5,87.52000000000001,69.05834354704467,93.04816896,94.44170660639645,94,87.48919360000001,85.47,96.0219528792179,84.91846417140628
593,BILL02100,2019-10-02,1750.0,9.72,17.0,4.5200000000000005,1.5,23.2,171.0,328.0,17.15,17.299392923371308,25.560000000000002,15.289817461847367,69.32577936,9.907576212599999,94,5.0,56.022240000000004,50.0,27.457595557702305
594,BILL02030,2019-10-02,320.0,8.84,9.0,7.6899999999999995,0.72,21.3,109.0,196.0,10.36,29.447844915209007,54.11078642790172,35.355694315978425,55.270122990000004,23.44912950818304,94,5.0,74.39268000000001,83.55983077879289,42.08740291807717
595,BITQ00100,2019-10-02,1.25,9.68,18.0,2.98,0.15,24.2,32.0,150.0,14.53,96.75351456423012,26.639999999999986,13.639628641649324,78.37289436,65.54703094359962,94,50.581634582428165,80.17,50.0,53.486518505585785
596,BILL02500,2019-10-02,1.25,9.72,17.0,7.08,0.61,27.3,180.0,250.0,15.78,96.75351456423012,25.560000000000002,15.289817461847367,57.497145759999995,27.321456544403762,94,5.0,66.8775,50.0,39.164289011486275
597,BILL02900,2019-10-02,2.5,8.67,5.0,1.22,0.03,20.9,6.53,100.0,9.51,86.66900970948674,65.80215216180808,53.96880022441068,90.48912156,91.82543522846287,94,84.34459397500001,85.47,91.29341767502261,81.89469523025684
598,RGDE02030,2019-11-06,37.5,6.7,3.0,1.2,0.07,23.4,7.17,100.0,5.98,50.38371317298132,85.4153369999998,69.05834354704467,90.63769599999999,82.06532084774574,94,82.966785975,85.47,82.80105305473859,77.55907422014184
599,RGDE02200,2019-11-21,45.0,8.2,3.96,2.5400000000000005,0.06,24.4,6.09,104.0,9.45,48.360003323394096,84.80000000000001,61.35089858836385,81.22428443999999,84.40350905802433,94,85.309775775,85.246192,86.52272375176199,76.21246393945135
600,RGDE02900,2019-11-21,11.25,7.7,4.88,1.18,0.02,23.0,2.08,100.0,8.17,64.88305358424546,91.16845,54.773080525110764,90.78651516,94.44170660639645,94,94.7797216,85.47,97.94682585087742,83.68348399441813
601,BILL02030,2019-12-04,475.0,7.3,6.46,4.16,0.24,23.2,36.0,174.0,6.19,26.27311060614967,92.51845000000014,45.81629785205904,71.31074304,50.90325406456239,94,47.40674686489431,77.45442,85.10815023479094,60.47348067025503
602,BILL02500,2019-12-04,1.25,8.2,3.1,1.29,0.04,24.5,12.6,108.0,8.62,96.75351456423012,84.80000000000001,68.21226763140413,89.97103819,89.28164110839506,94,72.52119,84.987568,93.32790845046098,86.80217850671103
603,BIRP00500,2019-12-04,1.25,7.7,3.0,1.06,0.01,22.6,6.46,100.0,8.57,96.75351456423012,91.16845,69.05834354704467,91.68456923999999,97.1325202492914,94,84.49716790000001,85.47,95.85438820702403,90.11526437895684
604,BILL02900,2019-12-04,1.25,8.2,3.0,1.02,0.02,22.6,6.24,100.0,8.74,96.75351456423012,84.80000000000001,69.05834354704467,91.98587836,94.44170660639645,94,84.9790944,85.47,94.72286565980114,88.9749595877862
605,BILL02100,2019-12-04,185.0,7.4,4.3,2.54,0.13,23.1,20.7,162.0,6.83,34.20364593186986,92.47180000000003,58.83265547495722,81.22428443999999,69.33534586108487,94,61.0764975,79.12446,90.68594108263699,69.64456830737602
606,BITQ00100,2019-12-04,1.25,8.9,5.35,1.36,0.06,24.3,19.4,114.0,10.18,96.75351456423012,50.5009195700097,51.76380876063064,89.45595263999999,84.40350905802433,94,62.57959,84.53435200000001,79.78564722829526,75.85125939117172
